LinesCount,LinesAvgLength,LineCommentCount,LineCodeCount,LineBlankCount,TypesCount,ClassCount,ObjectCount,TraitCount,MaxChildren,MethodCount,PrivateMethodCount,ProtectedMethodCount,MethodOverrideCount,FinalMethodCount,VarLocalCount,VarFieldCount,MagicNumbersCount,File
214,39,58,143,28,8,7,0,1,3,11,0,0,10,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/ShuffledRowRDD.scala
30,35,20,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/metric/SQLMetricInfo.scala
152,39,33,114,10,4,2,2,0,1,14,0,0,12,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/metric/SQLShuffleMetricsReporter.scala
238,38,68,171,30,2,1,1,0,1,20,1,0,7,0,0,2,1,sql/core/src/main/scala/org/apache/spark/sql/execution/metric/SQLMetrics.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/QueryExecution.scala
91,38,26,61,11,1,1,0,0,1,4,2,0,2,0,0,2,0,sql/core/src/main/scala/org/apache/spark/sql/execution/CoGroupedIterator.scala
111,43,43,69,12,1,1,0,0,1,6,0,2,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/SparkPlanner.scala
463,42,184,340,53,1,1,0,0,1,8,4,1,3,2,4,10,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/TungstenAggregationIterator.scala
306,43,72,251,22,1,1,0,0,1,4,0,4,0,0,7,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/AggregationIterator.scala
126,39,25,93,16,1,1,0,0,1,10,1,1,9,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/SortAggregateExec.scala
166,40,48,105,17,2,1,1,0,1,9,1,1,7,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/ObjectHashAggregateExec.scala
109,34,26,71,16,2,2,0,0,0,8,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/ObjectAggregationMap.scala
1138,39,156,995,112,2,1,1,0,1,35,9,1,16,0,2,9,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/HashAggregateExec.scala
67,50,31,45,5,1,0,0,1,1,6,0,1,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/BaseAggregateExec.scala
219,40,91,124,14,1,1,0,0,1,7,0,4,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/VectorizedHashMapGenerator.scala
519,33,44,394,99,5,4,0,1,2,34,0,0,20,0,2,2,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/udaf.scala
322,38,66,251,37,2,2,0,0,1,14,7,0,4,2,3,6,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/ObjectAggregationIterator.scala
356,46,71,297,33,1,0,1,0,0,5,2,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/AggUtils.scala
288,34,27,223,48,4,2,1,1,2,25,3,0,16,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/TypedAggregateExpression.scala
101,41,23,65,21,4,4,0,0,4,32,0,0,24,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/typedaggregators.scala
165,36,50,123,21,1,1,0,0,1,6,1,2,2,2,1,4,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/SortBasedAggregationIterator.scala
178,34,43,125,15,2,2,0,0,0,12,0,4,0,3,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/HashMapGenerator.scala
194,39,45,144,13,1,1,0,0,1,5,0,4,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/RowBasedHashMapGenerator.scala
202,40,60,143,21,1,0,1,0,1,9,8,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/SchemaPruning.scala
74,35,26,40,10,1,1,0,0,1,8,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/DaysWritable.scala
197,36,44,135,21,2,1,1,0,1,6,0,1,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/binaryfile/BinaryFileFormat.scala
65,35,26,31,13,2,1,1,0,1,1,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/text/TextOptions.scala
142,35,20,105,20,1,1,0,0,1,11,2,0,9,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/text/TextFileFormat.scala
46,34,16,25,6,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/text/TextOutputWriter.scala
85,41,54,26,12,2,1,0,1,0,7,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FileIndex.scala
181,33,37,122,30,4,3,1,0,1,10,2,0,7,0,4,6,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/BasicWriteStatsTracker.scala
65,45,20,43,7,1,1,0,0,1,4,1,2,1,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FileScanBuilder.scala
41,40,19,21,3,1,1,0,0,1,1,0,1,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ShowCurrentNamespaceExec.scala
38,40,16,19,4,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/text/TextScanBuilder.scala
43,42,16,22,6,1,1,0,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/text/TextDataSourceV2.scala
48,43,16,26,7,1,1,0,0,1,5,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/text/TextTable.scala
70,37,16,47,8,1,1,0,0,1,4,1,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/text/TextWriteBuilder.scala
85,38,17,58,12,1,1,0,0,1,6,0,0,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/text/TextScan.scala
73,42,26,46,4,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/text/TextPartitionReaderFactory.scala
63,39,20,38,8,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ContinuousScanExec.scala
146,41,46,93,18,2,1,1,0,1,7,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FileTable.scala
51,39,20,26,8,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/MicroBatchScanExec.scala
98,43,21,69,14,2,1,1,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/V2ScanRelationPushDown.scala
102,40,33,65,14,1,0,0,1,1,10,1,4,4,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FileDataSourceV2.scala
137,35,19,104,18,7,7,0,0,2,10,1,1,8,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DataSourceRDD.scala
40,37,19,19,4,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/AlterNamespaceSetPropertiesExec.scala
113,38,20,88,10,1,1,0,0,1,6,3,0,3,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FilePartitionReader.scala
31,39,16,10,6,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/PartitionRecordReader.scala
524,36,112,385,58,15,11,1,3,7,22,1,10,12,0,1,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/WriteToDataSourceV2Exec.scala
87,35,16,55,17,1,0,0,1,1,10,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DataSourceV2ScanExecBase.scala
52,41,20,29,6,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ShowTablePropertiesExec.scala
86,37,28,50,10,1,0,1,0,1,2,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DataSourceV2Utils.scala
36,43,16,19,2,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/json/JsonScanBuilder.scala
103,45,20,75,13,1,1,0,0,1,6,0,0,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/json/JsonScan.scala
73,38,16,44,14,1,1,0,0,1,5,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/json/JsonTable.scala
63,38,16,43,5,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/json/JsonWriteBuilder.scala
61,43,26,34,3,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/json/JsonPartitionReaderFactory.scala
43,42,16,22,6,1,1,0,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/json/JsonDataSourceV2.scala
102,45,25,72,13,1,0,1,0,1,3,2,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/TableCapabilityCheck.scala
322,34,26,252,51,4,3,1,0,1,21,2,0,17,0,1,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/V2SessionCatalog.scala
54,38,19,31,6,1,1,0,0,1,1,0,1,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ShowTablesExec.scala
87,35,16,62,10,2,2,0,0,2,5,1,2,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ReplaceTableExec.scala
54,38,16,32,7,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/CreateTableExec.scala
54,38,20,27,10,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/BatchScanExec.scala
42,35,19,19,6,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DropTableExec.scala
56,46,17,35,6,1,1,0,0,1,2,1,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FileWriterFactory.scala
293,43,24,233,45,1,1,0,0,1,2,1,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DataSourceV2Strategy.scala
193,35,41,134,28,1,0,0,1,1,22,1,3,9,0,0,0,1,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FileScan.scala
64,36,19,38,9,1,1,0,0,1,2,1,1,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DescribeNamespaceExec.scala
34,35,19,11,6,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/EmptyPartitionReader.scala
40,34,19,17,6,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/RenameTableExec.scala
50,41,16,28,7,1,1,0,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FileBatchWrite.scala
120,42,36,85,11,1,0,1,0,1,3,1,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/PushDownUtils.scala
76,42,26,49,3,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/csv/CSVPartitionReaderFactory.scala
43,42,16,22,6,1,1,0,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/csv/CSVDataSourceV2.scala
110,44,20,81,14,1,1,0,0,1,7,0,0,7,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/csv/CSVScan.scala
64,40,16,38,11,1,1,0,0,1,5,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/csv/CSVTable.scala
58,36,16,36,7,1,1,0,0,1,3,0,0,3,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/csv/CSVScanBuilder.scala
63,38,16,43,5,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/csv/CSVWriteBuilder.scala
35,37,16,15,5,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DeleteFromTableExec.scala
63,36,21,39,7,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DropNamespaceExec.scala
37,34,16,17,5,1,1,0,0,1,3,0,0,3,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/PartitionReaderFromIterator.scala
56,37,19,32,7,1,1,0,0,1,2,1,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DataSourcePartitioning.scala
61,42,17,37,9,2,2,0,0,1,8,0,0,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FilePartitionReaderFactory.scala
142,42,26,110,13,1,1,0,0,1,5,3,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FileWriteBuilder.scala
42,42,16,21,6,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/TextBasedFileScan.scala
58,37,31,21,11,1,1,0,0,1,7,0,1,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/V2CommandExec.scala
42,38,21,20,5,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/SetCatalogAndNamespaceExec.scala
122,36,36,74,17,5,3,0,2,2,11,1,4,4,1,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/V1FallbackWriters.scala
43,42,16,22,6,1,1,0,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/parquet/ParquetDataSourceV2.scala
99,41,17,73,11,1,1,0,0,1,6,0,0,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/parquet/ParquetScan.scala
65,39,16,36,14,1,1,0,0,1,5,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/parquet/ParquetTable.scala
115,42,26,82,18,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/parquet/ParquetWriteBuilder.scala
77,44,20,52,10,1,1,0,0,1,3,0,0,3,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/parquet/ParquetScanBuilder.scala
237,44,40,189,24,1,1,0,0,1,15,5,0,9,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/parquet/ParquetPartitionReaderFactory.scala
92,34,16,64,13,1,1,0,0,1,6,5,1,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DescribeTableExec.scala
156,42,25,108,25,1,1,0,0,1,6,0,0,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/orc/OrcPartitionReaderFactory.scala
65,38,16,36,14,1,1,0,0,1,5,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/orc/OrcTable.scala
43,42,16,22,6,1,1,0,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/orc/OrcDataSourceV2.scala
72,37,16,46,11,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/orc/OrcWriteBuilder.scala
72,42,20,47,10,1,1,0,0,1,3,0,0,3,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/orc/OrcScanBuilder.scala
71,41,18,47,9,1,1,0,0,1,6,0,0,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/orc/OrcScan.scala
53,42,23,30,5,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/PartitionReaderWithPartitionValues.scala
59,36,19,35,7,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/CreateNamespaceExec.scala
45,34,19,22,6,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/AlterTableExec.scala
33,38,16,14,4,1,1,0,0,1,2,0,1,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/RefreshTableExec.scala
57,36,19,32,8,1,1,0,0,1,1,0,1,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ShowNamespacesExec.scala
58,38,21,32,8,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/HadoopFileWholeTextReader.scala
272,41,54,213,25,1,1,0,0,1,4,2,0,1,0,3,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/InsertIntoHadoopFsRelationCommand.scala
79,41,32,39,13,1,1,0,0,1,5,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/HadoopFsRelation.scala
321,42,55,254,36,3,2,1,0,1,6,1,0,3,0,1,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FileFormatWriter.scala
97,36,25,69,10,2,1,1,0,1,4,0,0,1,0,1,0,1,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FilePartition.scala
69,44,29,43,8,1,1,0,0,1,1,0,1,1,0,1,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/SQLHadoopMapReduceCommitProtocol.scala
159,37,17,119,25,1,1,0,0,1,10,0,0,10,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/json/JsonFileFormat.scala
51,35,22,28,4,1,0,1,0,0,2,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/json/JsonUtils.scala
232,35,23,185,28,4,1,3,0,2,17,6,1,4,1,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/json/JsonDataSource.scala
61,36,17,36,10,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/json/JsonOutputWriter.scala
50,35,21,22,11,2,1,1,0,1,1,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/SourceOptions.scala
53,47,27,31,7,1,0,1,0,0,3,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/BucketingUtils.scala
443,39,103,358,41,4,3,1,0,1,13,2,2,6,0,0,3,1,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/InMemoryFileIndex.scala
184,38,74,108,18,2,1,0,1,1,10,0,1,2,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FileFormat.scala
74,37,30,37,11,1,1,0,0,1,4,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/HadoopFileLinesReader.scala
317,38,59,228,44,7,7,0,0,3,10,2,1,5,0,0,7,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FileFormatDataWriter.scala
108,39,32,64,18,1,1,0,0,1,8,0,0,7,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/CatalogFileIndex.scala
252,42,61,179,32,2,1,1,0,1,14,3,4,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/PartitioningAwareFileIndex.scala
215,42,48,166,23,2,2,0,0,1,12,3,2,7,0,0,2,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FileScanRDD.scala
106,40,36,78,11,1,0,1,0,1,1,0,0,0,0,2,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/SchemaMergeUtils.scala
48,44,23,23,4,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FallBackFileSourceV2.scala
124,34,29,82,18,4,4,0,0,3,6,0,0,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/ddl.scala
68,30,25,40,8,1,1,0,0,1,3,0,0,3,0,0,2,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/RecordReaderIterator.scala
226,41,51,158,31,1,0,1,0,1,7,3,0,0,0,0,0,1,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FileSourceStrategy.scala
61,41,27,30,8,1,1,0,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/SaveIntoDataSourceCommand.scala
133,36,49,97,9,1,0,1,0,0,6,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/csv/CSVUtils.scala
49,36,16,24,10,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/csv/CsvOutputWriter.scala
245,36,31,201,21,4,1,3,0,2,12,2,1,4,1,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/csv/CSVDataSource.scala
166,38,20,126,23,1,1,0,0,1,11,0,0,11,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/csv/CSVFileFormat.scala
50,38,22,25,8,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/InsertIntoDataSourceCommand.scala
700,42,153,551,87,8,4,4,0,2,20,4,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/DataSourceStrategy.scala
532,43,89,433,69,6,3,3,0,3,16,9,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/rules.scala
172,34,58,105,25,4,2,2,0,1,14,0,0,8,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/FileStatusCache.scala
125,43,33,90,8,1,0,1,0,1,3,2,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/PruneFileSourcePartitions.scala
121,42,92,25,15,3,0,0,3,2,7,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/WriteStatsTracker.scala
289,39,54,221,25,3,2,1,0,1,13,3,0,5,0,2,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/jdbc/JDBCRelation.scala
48,38,22,19,9,1,1,0,0,1,7,0,0,6,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/jdbc/DriverWrapper.scala
61,37,27,29,8,1,0,1,0,1,1,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/jdbc/DriverRegistry.scala
310,35,84,222,25,3,2,1,0,1,10,2,0,3,0,4,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/jdbc/JDBCRDD.scala
242,41,57,189,30,3,2,1,0,1,5,1,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/jdbc/JDBCOptions.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/jdbc/JdbcUtils.scala
90,41,21,64,11,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/jdbc/JdbcRelationProvider.scala
77,40,27,45,10,2,1,1,0,1,7,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/LogicalRelation.scala
92,36,31,56,13,2,1,1,0,1,2,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetOptions.scala
478,36,98,381,72,2,1,1,0,1,14,7,0,3,0,6,5,1,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetWriteSupport.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetSchemaConverter.scala
529,41,92,426,65,2,1,1,0,2,19,1,0,13,0,0,0,1,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetFileFormat.scala
130,49,67,101,14,2,1,1,0,0,3,2,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetUtils.scala
53,41,26,21,8,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetRecordMaterializer.scala
43,39,17,21,7,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetOutputWriter.scala
754,39,182,550,111,20,15,2,3,6,85,1,3,67,0,4,5,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetRowConverter.scala
403,40,109,296,39,2,1,1,0,1,13,7,0,2,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetReadSupport.scala
643,48,91,553,60,3,3,0,0,1,17,11,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetFilters.scala
633,42,189,463,65,6,3,3,0,0,20,3,0,0,0,2,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/PartitioningUtils.scala
218,31,29,168,29,1,1,0,0,0,3,2,0,0,0,4,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcSerializer.scala
48,35,24,23,5,1,0,0,1,0,2,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcFiltersBase.scala
202,38,37,161,15,1,0,1,0,1,8,0,0,0,0,0,0,1,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcUtils.scala
83,34,30,48,12,2,1,1,0,1,2,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcOptions.scala
250,41,32,190,38,4,3,0,1,2,30,2,0,18,0,4,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcDeserializer.scala
255,37,23,196,42,2,1,1,0,1,15,1,0,12,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcFileFormat.scala
60,37,16,37,8,1,1,0,0,1,3,0,0,3,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcOutputWriter.scala
193,41,37,149,20,1,0,1,0,0,13,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/DataSourceUtils.scala
101,36,25,65,14,1,0,1,0,0,7,2,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/CodecStreams.scala
